grammar_name_en,grammar_name_jp,meaning,how_to_use_html,example_1,example_2,source
nara dewa,ならでは,Learn Japanese grammar: (nara dewa). Meaning: distinctive of; characteristic of; uniquely applying to; special to ~. 日本ならでは nihon nara dewa Japanese; distinctive of Japan,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>ならでは</td></tr></tbody></table>",Example #1納豆は日本ならではの食べ物だ。hintromajiEnglishなっとうはにほんならではのたべものだ。nattou wa nihon nara dewa no tabemono da.Natto is a food distinctive of Japan.,Example #2それはあなたならではの発想です。hintromajiEnglishそれはあなたならではのはっそうです。sore wa anata nara dewa no hassou desu.That is something only you would be able to think of.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%82%89%e3%81%a7%e3%81%af-nara-dewa-meaning/
nara iza shirazu / wa iza shirazu,ならいざしらず / はいざしらず,Learn Japanese grammar: (nara iza shirazu / wa iza shirazu). Meaning: I don’t know about … but; it may be possible for … but ~....,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>ならいざしらず<br/>はいざしらず</td></tr></tbody></table>","Example #110年前ならいざ知らず、今時、テレビを持っていない人は珍しいhintromajiEnglish10ねんまえならいざしらず、いまどき、テレビをもっていないひとはめずらしい10 nen mae nara iza shirazu, imadoki, terebi o motteinai hito wa mezurashii.I didn't know about 10 years ago, but today people without a TV are rare.","Example #2他の人ならいざ知らず、私はそんなことができない。hintromajiEnglishほかのひとならいざしらず、わたしはそんなことができない。hoka no hito nara iza shirazu, watashi wa sonna koto ga dekinai.I don't know about others, but I can't do it.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%82%89%e3%81%84%e3%81%96%e3%81%97%e3%82%89%e3%81%9a-%e3%81%af%e3%81%84%e3%81%96%e3%81%97%e3%82%89%e3%81%9a-nara-iza-shirazu-meaning/
nari,なり,"Learn Japanese grammar: (nari). Meaning: as soon as; right after ~. As soon as [A], [B] also happened (almost immediately / simultaneously). 【A】のあとすぐに【B】が起こった。 This grammar...","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary form)</td><td>なり</td></tr></tbody></table>","Example #1家を出るなり、雨が降りだした。hintromajiEnglishいえをでるなり、あめがふりだした。ie o deru nari, ame ga furidashita.It started raining as soon as I left the house.","Example #2窓を開けるなり、変な虫が入ってきた。hintromajiEnglishまどをあけるなり、へんなむしがはいってきた。mado o akeru nari, henna mushi ga haittekita.As soon as I opened the window, some strange bug entered the room.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%82%8a-nari-meaning/
nari ni / nari no,なりに / なりの,"Learn Japanese grammar: (nari ni) / (nari no). Meaning: suitable; in one’s own way / style. When followed with a noun, なりに changes to なりの.","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb</td><td rowspan=""4"">なりに<br/>なりの + Noun</td></tr><tr><td>Noun</td></tr><tr><td>な-adjective</td></tr><tr><td>い-adjective</td></tr></tbody></table>",Example #1初心者なりによくやった。hintromajiEnglishしょしんしゃなりによくやった。shoshinsha nari ni yoku yatta.He did well for a beginner.,"Example #2私なりに頑張ったつもりだったが、結果はダメだった。hintromajiEnglishわたしなりにがんばったつもりだったが、けっかはダメだった。watashi nari ni ganbatta tsumori datta ga, kekka wa dame datta.I planned to give it my best in my own way, but the result was not good.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%82%8a%e3%81%ab-%e3%81%aa%e3%82%8a%e3%81%ae-nari-ni-nari-no-meaning/
nari tomo,なりとも,Learn Japanese grammar: (nari tomo). Meaning: at least; even just a little (adverbial particle).​ This is used to convey a minimum condition that would satisfy...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun<br/>Adverb</td><td>なりとも</td></tr></tbody></table>",Example #1誰なりとも連れて来い。hintromajiEnglishだれなりともつれてこい。dare nari tomo tsurete koi.Bring anyone you'd like.,"Example #2ちょっとなりとも会いたい。hintromajiEnglishちょっとなりともあいたい。chotto nari tomo aitai.I would like to see him, even if just for a while.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%82%8a%e3%81%a8%e3%82%82-nari-tomo-meaning/
nari~nari,なり～なり,"Learn Japanese grammar: (nari~nari). Meaning: [A] or [B] or~; This is used to express different acceptable options without a preference. [A]なり [B]なり～ [A] is OK,...","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun-1</td><td rowspan=""2"">なり</td><td>Noun-2</td><td rowspan=""2"">なり</td></tr><tr><td>Verb-1<br/><small>(dictionary form)</small></td><td>Verb-2<br/><small>(dictionary form)</small></td></tr></tbody></table>","Example #1どうせ暇なら、掃除なり洗濯なりしてくれない？hintromajiEnglishどうせ暇なら、掃除なり洗濯なりしてくれない？douse hima nara, souji nari sentaku nari shite kurenai?Since you have nothing to do, could you please help with the cleaning or laundry?","Example #2メールなり電話なりで、彼女に連絡してください。hintromajiEnglishメールなりでんわなりで、かのじょにれんらくしてください。meeru nari denwa nari de, kanojo ni renraku shite kudasai.Please get in touch with her by e-mail or phone.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%82%8a%ef%bd%9e%e3%81%aa%e3%82%8a-narinari-meaning/
nashi ni / nashi de,なしに / なしで,"Learn Japanese grammar: (nashi ni / nashi de). Meaning: without; without doing ~. When used with a verb, use without doing ~.","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary form) + こと</td><td rowspan=""2"">なしに（は）<br/>なしで（は）</td></tr><tr><td>Noun</td></tr></tbody></table>",Example #1あなたなしでは生きていけない。hintromajiEnglishあなたなしではいきていけない。anata nashi de wa ikite ikenai.I cannot go on living without you..,Example #2この映画は涙なしに観ることができない。hintromajiEnglishこのえいがはなみだなしにみることができない。kono eiga wa namida nashi ni miru koto ga dekinai.It is not possible to watch this movie without crying.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%aa%e3%81%97%e3%81%ab-%e3%81%aa%e3%81%97%e3%81%a7-nashi-ni-nashi-de-meaning/
ni,に,and; in addition to; the combination of ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab-ni-particle-meaning-and-in-addition/
ni atai suru,に値する（にあたいする）,to be worth; to be worthy of; to deserve; to merit​ ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e5%80%a4%e3%81%99%e3%82%8b-%e3%81%ab%e3%81%82%e3%81%9f%e3%81%84%e3%81%99%e3%82%8b-ni-atai-suru-meaning/
ni atte,にあって,Learn Japanese grammar: (ni atte). Meaning: at; on; during; in the condition of ~​.​,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>にあって（は / も）</td></tr></tbody></table>",Example #1彼は事故にあって足を折った。hintromajiEnglishかれはじこにあってあしをおった。kare wa jiko ni atte ashi o otta.He had an accident and broke his leg.,Example #2彼は危険にあって勇敢だった。hintromajiEnglishかれはきけんにあってゆうかんだった。kare wa kiken ni atte yuukan datta.He showed bravery in the face of danger.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e3%81%82%e3%81%a3%e3%81%a6-ni-atte-meaning/
ni hikikae,に引き換え（にひきかえ）,Learn Japanese grammar: 【にひきかえ】(ni hikikae). Meaning: compared to; in contrast to; unlike; while; whereas ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary) + の</td><td rowspan=""4"">にひきかえ<br/>にひきかえて</td></tr><tr><td>Noun + （である）</td></tr><tr><td>な-adjective + な/である</td></tr><tr><td>い-adjective</td></tr></tbody></table>","Example #1去年のJLPTにひきかえ、今年のはとても難しかった。hintromajiEnglishきょねんのJLPTにひきかえ、ことしのはとてもむずかしかった。kyonen no JLPT ni hikikae, kotoshi no wa totemo muzukashikatta.This year was very difficult, as opposed to last year's JLPT.","Example #2隣の立派な家にひきかえ、うちの家は古くてみすぼらしい。hintromajiEnglishとなりのりっぱないえにひきかえ、うちのいえはふるくてみすぼらしい。tonari no rippana ie ni hikikae, uchi no ie wa furukute misuborashii.In contrast to the magnificent house next door, our house is old and shabby.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e5%bc%95%e3%81%8d%e6%8f%9b%e3%81%88-%e3%81%ab%e3%81%b2%e3%81%8d%e3%81%8b%e3%81%88-ni-hikikae-meaning/
ni itaru / ni itatta,に至る / に至った（にいたる / にいたった）,Learn Japanese grammar: 【にいたる / にいたった】(ni itaru / ni itatta). Meaning: leads to; come to a conclusion. There are 2 main meanings: leads to ~...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary form)</td><td rowspan=""2"">に至る<br/>至った<br/>に至らず</td></tr><tr><td>Noun</td></tr></tbody></table>",Example #1この道は公園に至る。hintromajiEnglishこのみちはこうえんにいたる。kono michi wa kouen ni itaru.This road leads to the park.,"Example #2この病気は手術に至らず、薬だけで治った。hintromajiEnglishこのびょうきはしゅじゅつにいたらず、くすりだけでなおった。kono byouki wa shujutsu ni itarazu, kusuri dake de naotta.This disease is not to the point of surgery, one can get better just by taking medicine.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e8%87%b3%e3%82%8b-%e3%81%ab%e8%87%b3%e3%81%a3%e3%81%9f-%e3%81%84%e3%81%9f%e3%82%8b-%e3%81%84%e3%81%9f%e3%81%a3%e3%81%9f-ni-itaru-ni-itatta-meaning/
ni itaru made,に至るまで（にいたるまで）,Learn Japanese grammar: 【にいたるまで】(ni itaru made). Meaning: as far as; up until; everything from … to ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>に至るまで</td></tr></tbody></table>","Example #1会社の面接で、貯金の額に至るまで、いろいろ聞かれた。hintromajiEnglishかいしゃのめんせつで、ちょきんのがくにいたるまで、いろいろきかれた。kaisha no mensetsu de, chokin no gaku ni itaru made, iroiro kikareta.At the job interview, I was asked about many things, even the amount of my savings.","Example #2このアニメは子供から大人に至るまで幅広い層で人気があります。hintromajiEnglishこのアニメはこどもからおとなにいたるまではばひろいそうでにんきがあります。kono anime wa kodomo kara otona ni itaru made habahiroi sou de ninki ga arimasu.This anime is popular with a wide range of people, from children to adults.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e8%87%b3%e3%82%8b%e3%81%be%e3%81%a7-%e3%81%ab%e3%81%84%e3%81%9f%e3%82%8b%e3%81%be%e3%81%a7-ni-itaru-made-meaning/
ni itattemo,に至っても（にいたっても）,Learn Japanese grammar: 【にいたっても】(ni itattemo). Meaning: even if; even though; although something reached the point ~. Can be shortened to just に至って (ni itatte). This...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary form)</td><td rowspan=""2"">に至って(も)</td></tr><tr><td>Noun</td></tr></tbody></table>","Example #1株価がここまで下落するに至っても彼はまだ売りたくないらしい。hintromajiEnglishかぶかがここまでげらくするにいたってもかれはまだうりたくないらしい。kabuka ga koko made geraku suru ni itatte mo kare wa mada uritakunai rashii.Even though the stock price has dropped to this low, he doesn't seem to want to sell.","Example #2大学を卒業するに至ってもなお、自分のやりたいことが見つかっていない人も多い。hintromajiEnglishだいがくをそつぎょうするにいたってもなお、じぶんのやりたいことがみつかっていないひともおおい。daigaku o sotsugyou suru ni itatte mo nao, jibun no yaritai koto ga mitsukatte inai hito mo ooi.Even after graduating from university, many people still haven't found what they want to do.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e8%87%b3%e3%81%a3%e3%81%a6%e3%82%82-%e3%81%ab%e3%81%84%e3%81%9f%e3%81%a3%e3%81%a6%e3%82%82-ni-itattemo-meaning/
ni ittate wa,に至っては（にいたっては）,"Learn Japanese grammar: 【にいたっては】(ni ittate wa). Meaning: when it comes to A, even more / already B. In the consequent B, there is a negative...","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>に至っては</td></tr></tbody></table>","Example #1いつも賛成するの母に至っては今度、僕の計画に反対した。hintromajiEnglishいつもさんせいするのははにいたってはこんど、ぼくのけいかくにはんたいした。itsumo sansei suru no haha ni itatte wa kondo, boku no keikaku ni hantai shita.Even my mother, who always agrees with me, is opposing my plan this time.",Example #2これは特に学校の重要な問題です。校長先生に至っては勝手に決められない。hintromajiEnglishこれはとくにがっこうのじゅうようなもんだいです。こうちょうせんせいにいたってはかってにきめられない。kore wa tokuni gakkou no juuyou na mondai desu. kouchou sensei ni itatte wa katte ni kimerarenai.This is a particularly important issue for the school. Even the school principal cannot decide this on their own.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e8%87%b3%e3%81%a3%e3%81%a6%e3%81%af-%e3%81%ab%e3%81%84%e3%81%9f%e3%81%a3%e3%81%a6%e3%81%af-ni-ittate-wa-meaning/
